Date,1 USD -> LKR,1 LKR -> USD,,,,,,,
10/14/2019,180.6777,0.0055,,,,,,,
10/11/2019,180.6293,0.0055,,,,,,,
10/10/2019,180.4535,0.0055,,,,,,,
10/9/2019,180.6316,0.0055,,,,,,,
10/8/2019,181.0633,0.0055,,,,,,,
10/7/2019,181.457,0.0055,,,,,,,
10/4/2019,181.6494,0.0055,,,,,,,
10/3/2019,182.119,0.0055,,,,,,,
10/2/2019,182.3272,0.0055,,,,,,,
10/1/2019,181.9427,0.0055,,,,,,,
9/30/2019,181.9272,0.0055,,,,,,,
9/27/2019,181.7509,0.0055,,,,,,,
9/26/2019,181.4791,0.0055,,,,,,,
9/25/2019,181.4365,0.0055,,,,,,,
9/24/2019,181.2799,0.0055,,,,,,,
9/23/2019,181.0995,0.0055,,,,,,,
9/20/2019,180.9846,0.0055,,,,,,,
9/19/2019,180.8088,0.0055,,,,,,,
9/18/2019,180.6267,0.0055,,,,,,,
9/17/2019,180.4781,0.0055,,,,,,,
9/16/2019,180.3466,0.0055,,,,,,,
9/12/2019,180.3541,0.0055,,,,,,,
9/11/2019,180.3981,0.0055,,,,,,,
9/10/2019,180.5674,0.0055,,,,,,,
9/9/2019,180.8506,0.0055,,,,,,,
9/6/2019,180.6611,0.0055,,,,,,,
9/5/2019,180.5399,0.0055,,,,,,,
9/4/2019,180.2128,0.0055,,,,,,,
9/3/2019,179.6846,0.0056,,,,,,,
9/2/2019,180.0171,0.0056,,,,,,,
8/30/2019,180.7243,0.0055,,,,,,,
8/29/2019,180.0718,0.0056,,,,,,,
8/28/2019,179.6824,0.0056,,,,,,,
8/27/2019,179.8292,0.0056,,,,,,,
8/26/2019,179.9776,0.0056,,,,,,,
8/23/2019,179.4669,0.0056,,,,,,,
8/22/2019,178.3839,0.0056,,,,,,,
8/21/2019,177.7501,0.0056,,,,,,,
8/20/2019,177.3646,0.0056,,,,,,,
8/19/2019,177.0103,0.0056,,,,,,,
8/16/2019,177.043,0.0056,,,,,,,
8/15/2019,176.9031,0.0057,,,,,,,
8/13/2019,176.8472,0.0057,,,,,,,
8/9/2019,177.3123,0.0056,,,,,,,
8/8/2019,177.5744,0.0056,,,,,,,
8/7/2019,177.2986,0.0056,,,,,,,
8/6/2019,176.8192,0.0057,,,,,,,
8/5/2019,176.5943,0.0057,,,,,,,
8/2/2019,176.4103,0.0057,,,,,,,
8/1/2019,176.3463,0.0057,,,,,,,
7/31/2019,176.242,0.0057,,,,,,,
7/30/2019,176.186,0.0057,,,,,,,
7/29/2019,176.1722,0.0057,,,,,,,
7/26/2019,176.1621,0.0057,,,,,,,
7/25/2019,176.1681,0.0057,,,,,,,
7/24/2019,176.0787,0.0057,,,,,,,
7/23/2019,175.8648,0.0057,,,,,,,
7/22/2019,175.8185,0.0057,,,,,,,
7/19/2019,175.6818,0.0057,,,,,,,
7/18/2019,175.6897,0.0057,,,,,,,
7/17/2019,175.6066,0.0057,,,,,,,
7/15/2019,175.5101,0.0057,,,,,,,
7/12/2019,175.4623,0.0057,,,,,,,
7/11/2019,175.5204,0.0057,,,,,,,
7/10/2019,175.9131,0.0057,,,,,,,
7/9/2019,176.1689,0.0057,,,,,,,
7/8/2019,176.1646,0.0057,,,,,,,
7/5/2019,176.0788,0.0057,,,,,,,
7/4/2019,176.0964,0.0057,,,,,,,
7/3/2019,176.3445,0.0057,,,,,,,
7/2/2019,176.3296,0.0057,,,,,,,
7/1/2019,176.5246,0.0057,,,,,,,
6/28/2019,176.5424,0.0057,,,,,,,
6/27/2019,176.5776,0.0057,,,,,,,
6/26/2019,176.4128,0.0057,,,,,,,
6/25/2019,176.6818,0.0057,,,,,,,
6/24/2019,176.7773,0.0057,,,,,,,
6/21/2019,176.6842,0.0057,,,,,,,
6/20/2019,176.765,0.0057,,,,,,,
6/19/2019,176.8237,0.0057,,,,,,,
6/18/2019,176.8799,0.0057,,,,,,,
6/17/2019,176.7413,0.0057,,,,,,,
6/14/2019,176.6075,0.0057,,,,,,,
6/13/2019,176.4977,0.0057,,,,,,,
6/12/2019,176.4514,0.0057,,,,,,,
6/11/2019,176.4789,0.0057,,,,,,,
6/10/2019,176.4305,0.0057,,,,,,,
6/7/2019,176.4107,0.0057,,,,,,,
6/6/2019,176.4209,0.0057,,,,,,,
6/4/2019,176.5159,0.0057,,,,,,,
6/3/2019,176.4889,0.0057,,,,,,,
5/31/2019,176.4128,0.0057,,,,,,,
5/30/2019,176.2329,0.0057,,,,,,,
5/29/2019,176.3195,0.0057,,,,,,,
5/28/2019,176.1232,0.0057,,,,,,,
5/27/2019,176.4884,0.0057,,,,,,,
5/24/2019,176.6843,0.0057,,,,,,,
5/23/2019,176.662,0.0057,,,,,,,
5/22/2019,176.1838,0.0057,,,,,,,
5/21/2019,175.8892,0.0057,,,,,,,
5/17/2019,176.2791,0.0057,,,,,,,
5/16/2019,176.4147,0.0057,,,,,,,
5/15/2019,176.7966,0.0057,,,,,,,
5/14/2019,176.5361,0.0057,,,,,,,
5/13/2019,176.1648,0.0057,,,,,,,
5/10/2019,175.529,0.0057,,,,,,,
5/9/2019,176.103,0.0057,,,,,,,
5/8/2019,177.2202,0.0056,,,,,,,
5/7/2019,177.62,0.0056,,,,,,,
5/6/2019,176.939,0.0057,,,,,,,
5/3/2019,176.8017,0.0057,,,,,,,
5/2/2019,175.9381,0.0057,,,,,,,
4/30/2019,175.4635,0.0057,,,,,,,
4/29/2019,175.24,0.0057,,,,,,,
4/26/2019,175.0153,0.0057,,,,,,,
4/25/2019,174.7458,0.0057,,,,,,,
4/24/2019,174.59,0.0057,,,,,,,
4/23/2019,174.7604,0.0057,,,,,,,
4/22/2019,174.4335,0.0057,,,,,,,
4/18/2019,174.6659,0.0057,,,,,,,
4/17/2019,174.6477,0.0057,,,,,,,
4/16/2019,174.6152,0.0057,,,,,,,
4/12/2019,174.6648,0.0057,,,,,,,
4/11/2019,174.7157,0.0057,,,,,,,
4/10/2019,174.7282,0.0057,,,,,,,
4/9/2019,174.7209,0.0057,,,,,,,
4/8/2019,174.844,0.0057,,,,,,,
4/5/2019,174.7415,0.0057,,,,,,,
4/4/2019,174.6211,0.0057,,,,,,,
4/3/2019,174.5033,0.0057,,,,,,,
4/2/2019,174.7519,0.0057,,,,,,,
4/1/2019,175.555,0.0057,,,,,,,
3/29/2019,176.13,0.0057,,,,,,,
3/28/2019,176.4251,0.0057,,,,,,,
3/27/2019,177.8233,0.0056,,,,,,,
3/26/2019,178.156,0.0056,,,,,,,
3/25/2019,178.0969,0.0056,,,,,,,
3/22/2019,178.1267,0.0056,,,,,,,
3/21/2019,178.4624,0.0056,,,,,,,
3/19/2019,178.408,0.0056,,,,,,,
3/18/2019,178.7486,0.0056,,,,,,,
3/15/2019,178.88,0.0056,,,,,,,
3/14/2019,178.9307,0.0056,,,,,,,
3/13/2019,178.7689,0.0056,,,,,,,
3/12/2019,178.5096,0.0056,,,,,,,
3/11/2019,178.3794,0.0056,,,,,,,
3/8/2019,178.4507,0.0056,,,,,,,
3/7/2019,178.5012,0.0056,,,,,,,
3/6/2019,179.5852,0.0056,,,,,,,
3/5/2019,179.6806,0.0056,,,,,,,
3/1/2019,180.1021,0.0056,,,,,,,
2/28/2019,179.7994,0.0056,,,,,,,
2/27/2019,179.8414,0.0056,,,,,,,
2/26/2019,179.7118,0.0056,,,,,,,
2/25/2019,179.482,0.0056,,,,,,,
2/22/2019,179.5583,0.0056,,,,,,,
2/21/2019,179.6042,0.0056,,,,,,,
2/20/2019,179.6789,0.0056,,,,,,,
2/18/2019,178.7021,0.0056,,,,,,,
2/15/2019,178.6319,0.0056,,,,,,,
2/14/2019,178.5202,0.0056,,,,,,,
2/13/2019,178.2212,0.0056,,,,,,,
2/12/2019,177.7812,0.0056,,,,,,,
2/11/2019,177.9469,0.0056,,,,,,,
2/8/2019,177.5755,0.0056,,,,,,,
2/7/2019,178.0456,0.0056,,,,,,,
2/6/2019,177.824,0.0056,,,,,,,
2/5/2019,177.5497,0.0056,,,,,,,
2/1/2019,178.7208,0.0056,,,,,,,
1/31/2019,179.8821,0.0056,,,,,,,
1/30/2019,181.5259,0.0055,,,,,,,
1/29/2019,181.6271,0.0055,,,,,,,
1/28/2019,181.6262,0.0055,,,,,,,
1/25/2019,181.8987,0.0055,,,,,,,
1/24/2019,182.263,0.0055,,,,,,,
1/23/2019,181.85,0.0055,,,,,,,
1/22/2019,181.7506,0.0055,,,,,,,
1/21/2019,181.7405,0.0055,,,,,,,
1/18/2019,182.3121,0.0055,,,,,,,
1/17/2019,182.385,0.0055,,,,,,,
1/16/2019,182.2205,0.0055,,,,,,,
1/14/2019,181.8156,0.0055,,,,,,,
1/11/2019,182.292,0.0055,,,,,,,
1/10/2019,182.6258,0.0055,,,,,,,
1/9/2019,182.4676,0.0055,,,,,,,
1/8/2019,182.5069,0.0055,,,,,,,
1/7/2019,182.8278,0.0055,,,,,,,
1/4/2019,182.8783,0.0055,,,,,,,
1/3/2019,182.8568,0.0055,,,,,,,
1/2/2019,182.5464,0.0055,,,,,,,
1/1/2019,182.9113,0.0055,,,,,,,
12/31/2018,182.7499,0.0055,,,,,,,
12/28/2018,182.2783,0.0055,,,,,,,
12/27/2018,181.7208,0.0055,,,,,,,
12/26/2018,181.472,0.0055,,,,,,,
12/24/2018,181.2244,0.0055,,,,,,,
12/21/2018,180.7979,0.0055,,,,,,,
12/20/2018,180.4,0.0055,,,,,,,
12/19/2018,180.0312,0.0056,,,,,,,
12/18/2018,179.8466,0.0056,,,,,,,
12/17/2018,179.8685,0.0056,,,,,,,
12/14/2018,179.6566,0.0056,,,,,,,
12/13/2018,179.4668,0.0056,,,,,,,
12/12/2018,179.1527,0.0056,,,,,,,
12/11/2018,178.8981,0.0056,,,,,,,
12/10/2018,178.8155,0.0056,,,,,,,
12/7/2018,179.1104,0.0056,,,,,,,
12/6/2018,179.1033,0.0056,,,,,,,
12/5/2018,178.9267,0.0056,,,,,,,
12/4/2018,178.8232,0.0056,,,,,,,
12/3/2018,179.6165,0.0056,,,,,,,
11/30/2018,179.6722,0.0056,,,,,,,
11/29/2018,180.0474,0.0056,,,,,,,
11/28/2018,180.3916,0.0055,,,,,,,
11/27/2018,180.1114,0.0056,,,,,,,
11/26/2018,179.4631,0.0056,,,,,,,
11/23/2018,178.3986,0.0056,,,,,,,
11/21/2018,177.1682,0.0056,,,,,,,
11/19/2018,176.5966,0.0057,,,,,,,
11/16/2018,176.4816,0.0057,,,,,,,
11/15/2018,176.2254,0.0057,,,,,,,
11/14/2018,176.0527,0.0057,,,,,,,
11/13/2018,175.5942,0.0057,,,,,,,
11/12/2018,175.2614,0.0057,,,,,,,
11/9/2018,175.1377,0.0057,,,,,,,
11/8/2018,174.8183,0.0057,,,,,,,
11/7/2018,174.5314,0.0057,,,,,,,
11/5/2018,174.342,0.0057,,,,,,,
11/2/2018,174.4937,0.0057,,,,,,,
11/1/2018,175.3557,0.0057,,,,,,,
10/31/2018,174.3762,0.0057,,,,,,,
10/30/2018,173.9718,0.0057,,,,,,,
10/29/2018,172.9639,0.0058,,,,,,,
10/26/2018,172.8276,0.0058,,,,,,,
10/25/2018,172.7322,0.0058,,,,,,,
10/23/2018,172.1625,0.0058,,,,,,,
10/22/2018,171.6692,0.0058,,,,,,,
10/19/2018,171.2367,0.0058,,,,,,,
10/18/2018,170.9331,0.0059,,,,,,,
10/17/2018,170.9227,0.0059,,,,,,,
10/16/2018,170.3548,0.0059,,,,,,,
10/15/2018,170.9078,0.0059,,,,,,,
10/12/2018,171.3456,0.0058,,,,,,,
10/11/2018,171.3034,0.0058,,,,,,,
10/10/2018,170.9457,0.0058,,,,,,,
10/9/2018,170.6859,0.0059,,,,,,,
10/8/2018,170.2896,0.0059,,,,,,,
10/5/2018,170.0072,0.0059,,,,,,,
10/4/2018,169.5961,0.0059,,,,,,,
10/3/2018,169.2425,0.0059,,,,,,,
10/2/2018,169.1966,0.0059,,,,,,,
10/1/2018,169.2762,0.0059,,,,,,,
9/28/2018,169.2383,0.0059,,,,,,,
9/27/2018,168.8687,0.0059,,,,,,,
9/26/2018,168.803,0.0059,,,,,,,
9/25/2018,168.642,0.0059,,,,,,,
9/21/2018,168.0316,0.006,,,,,,,
9/20/2018,166.4663,0.006,,,,,,,
9/19/2018,165.6326,0.006,,,,,,,
9/18/2018,164.4062,0.0061,,,,,,,
9/17/2018,163.1284,0.0061,,,,,,,
9/14/2018,162.805,0.0061,,,,,,,
9/13/2018,162.5011,0.0062,,,,,,,
9/12/2018,162.2853,0.0062,,,,,,,
9/11/2018,162.3613,0.0062,,,,,,,
9/10/2018,161.7706,0.0062,,,,,,,
9/7/2018,161.9807,0.0062,,,,,,,
9/6/2018,162.0424,0.0062,,,,,,,
9/5/2018,161.8671,0.0062,,,,,,,
9/4/2018,161.5684,0.0062,,,,,,,
9/3/2018,161.4909,0.0062,,,,,,,
8/31/2018,161.473,0.0062,,,,,,,
8/30/2018,161.3587,0.0062,,,,,,,
8/29/2018,161.2647,0.0062,,,,,,,
8/28/2018,161.0916,0.0062,,,,,,,
8/27/2018,160.8731,0.0062,,,,,,,
8/24/2018,160.8,0.0062,,,,,,,
8/23/2018,160.6166,0.0062,,,,,,,
8/21/2018,160.596,0.0062,,,,,,,
8/20/2018,160.466,0.0062,,,,,,,
8/17/2018,160.4394,0.0062,,,,,,,
8/16/2018,160.1768,0.0062,,,,,,,
8/15/2018,160.1096,0.0062,,,,,,,
8/14/2018,160.0946,0.0062,,,,,,,
8/13/2018,160.0429,0.0062,,,,,,,
8/10/2018,160.0374,0.0062,,,,,,,
8/9/2018,159.8744,0.0063,,,,,,,
8/8/2018,159.8027,0.0063,,,,,,,
8/7/2018,159.859,0.0063,,,,,,,
8/6/2018,159.8111,0.0063,,,,,,,
8/3/2018,159.6628,0.0063,,,,,,,
8/2/2018,159.5855,0.0063,,,,,,,
8/1/2018,159.7491,0.0063,,,,,,,
7/31/2018,159.7087,0.0063,,,,,,,
7/30/2018,159.612,0.0063,,,,,,,
7/26/2018,159.5434,0.0063,,,,,,,
7/25/2018,159.4795,0.0063,,,,,,,
7/24/2018,159.5204,0.0063,,,,,,,
7/23/2018,160.0312,0.0062,,,,,,,
7/20/2018,159.9869,0.0063,,,,,,,
7/19/2018,160.01,0.0062,,,,,,,
7/18/2018,159.8951,0.0063,,,,,,,
7/17/2018,159.82,0.0063,,,,,,,
7/16/2018,159.4635,0.0063,,,,,,,
7/13/2018,159.3721,0.0063,,,,,,,
7/12/2018,159.3652,0.0063,,,,,,,
7/11/2018,159.3281,0.0063,,,,,,,
7/10/2018,159.2333,0.0063,,,,,,,
7/9/2018,159.0784,0.0063,,,,,,,
7/6/2018,158.8105,0.0063,,,,,,,
7/5/2018,158.5859,0.0063,,,,,,,
7/4/2018,158.4355,0.0063,,,,,,,
7/3/2018,158.4435,0.0063,,,,,,,
7/2/2018,158.3634,0.0063,,,,,,,
6/29/2018,158.2569,0.0063,,,,,,,
6/28/2018,158.6676,0.0063,,,,,,,
6/26/2018,158.6426,0.0063,,,,,,,
6/25/2018,158.9913,0.0063,,,,,,,
6/22/2018,159.6106,0.0063,,,,,,,
6/21/2018,160.0279,0.0062,,,,,,,
6/20/2018,159.8939,0.0063,,,,,,,
6/19/2018,159.8239,0.0063,,,,,,,
6/18/2018,159.8809,0.0063,,,,,,,
6/14/2018,159.6003,0.0063,,,,,,,
6/13/2018,159.6587,0.0063,,,,,,,
6/12/2018,159.1135,0.0063,,,,,,,
6/11/2018,158.9143,0.0063,,,,,,,
6/8/2018,158.8323,0.0063,,,,,,,
6/7/2018,158.636,0.0063,,,,,,,
6/6/2018,158.5708,0.0063,,,,,,,
6/5/2018,158.5126,0.0063,,,,,,,
6/4/2018,158.5905,0.0063,,,,,,,
6/1/2018,158.1255,0.0063,,,,,,,
5/31/2018,158.09,0.0063,,,,,,,
5/30/2018,157.9986,0.0063,,,,,,,
5/28/2018,158.0433,0.0063,,,,,,,
5/25/2018,158.0561,0.0063,,,,,,,
5/24/2018,157.9682,0.0063,,,,,,,
5/23/2018,157.8943,0.0063,,,,,,,
5/22/2018,157.8376,0.0063,,,,,,,
5/21/2018,157.8118,0.0063,,,,,,,
5/18/2018,158.0664,0.0063,,,,,,,
5/17/2018,158.5077,0.0063,,,,,,,
5/16/2018,158.0362,0.0063,,,,,,,
5/15/2018,157.9215,0.0063,,,,,,,
5/14/2018,157.8822,0.0063,,,,,,,
5/11/2018,157.8791,0.0063,,,,,,,
5/10/2018,157.7914,0.0063,,,,,,,
5/9/2018,157.5276,0.0063,,,,,,,
5/8/2018,157.7261,0.0063,,,,,,,
5/4/2018,157.8326,0.0063,,,,,,,
5/3/2018,157.7781,0.0063,,,,,,,
5/2/2018,157.7642,0.0063,,,,,,,
5/1/2018,157.4737,0.0064,,,,,,,
4/27/2018,157.6459,0.0063,,,,,,,
4/26/2018,157.4628,0.0064,,,,,,,
4/25/2018,157.1356,0.0064,,,,,,,
4/24/2018,156.7727,0.0064,,,,,,,
4/23/2018,156.3441,0.0064,,,,,,,
4/20/2018,156.2545,0.0064,,,,,,,
4/19/2018,156.422,0.0064,,,,,,,
4/18/2018,156.3307,0.0064,,,,,,,
4/17/2018,155.9267,0.0064,,,,,,,
4/16/2018,155.7456,0.0064,,,,,,,
4/12/2018,155.7097,0.0064,,,,,,,
4/11/2018,155.5679,0.0064,,,,,,,
4/10/2018,155.5146,0.0064,,,,,,,
4/9/2018,155.5327,0.0064,,,,,,,
4/6/2018,155.5234,0.0064,,,,,,,
4/5/2018,156.0464,0.0064,,,,,,,
4/4/2018,155.4869,0.0064,,,,,,,
4/3/2018,155.3218,0.0064,,,,,,,
4/2/2018,155.8286,0.0064,,,,,,,
3/29/2018,155.9725,0.0064,,,,,,,
3/28/2018,156.0632,0.0064,,,,,,,
3/27/2018,156.1261,0.0064,,,,,,,
3/26/2018,156.1428,0.0064,,,,,,,
3/23/2018,156.0539,0.0064,,,,,,,
3/22/2018,155.9482,0.0064,,,,,,,
3/21/2018,156.1578,0.0064,,,,,,,
3/20/2018,156.1535,0.0064,,,,,,,
3/19/2018,156.0808,0.0064,,,,,,,
3/16/2018,155.9768,0.0064,,,,,,,
3/15/2018,155.8155,0.0064,,,,,,,
3/14/2018,155.7566,0.0064,,,,,,,
3/13/2018,155.6067,0.0064,,,,,,,
3/12/2018,155.478,0.0064,,,,,,,
3/9/2018,155.5392,0.0064,,,,,,,
3/8/2018,155.2665,0.0064,,,,,,,
3/7/2018,155.0849,0.0064,,,,,,,
3/6/2018,155.1488,0.0064,,,,,,,
3/5/2018,155.2269,0.0064,,,,,,,
3/2/2018,154.978,0.0065,,,,,,,
2/28/2018,154.8718,0.0065,,,,,,,
2/27/2018,155.0075,0.0065,,,,,,,
2/26/2018,155.2474,0.0064,,,,,,,
2/23/2018,155.2255,0.0064,,,,,,,
2/22/2018,155.3944,0.0064,,,,,,,
2/21/2018,155.3787,0.0064,,,,,,,
2/20/2018,155.2901,0.0064,,,,,,,
2/19/2018,155.0773,0.0064,,,,,,,
2/16/2018,155.3239,0.0064,,,,,,,
2/15/2018,155.5955,0.0064,,,,,,,
2/14/2018,154.7384,0.0065,,,,,,,
2/12/2018,154.3075,0.0065,,,,,,,
2/9/2018,154.4876,0.0065,,,,,,,
2/8/2018,154.5862,0.0065,,,,,,,
2/7/2018,154.5527,0.0065,,,,,,,
2/6/2018,154.2579,0.0065,,,,,,,
2/2/2018,154.1543,0.0065,,,,,,,
2/1/2018,153.9449,0.0065,,,,,,,
1/30/2018,153.7682,0.0065,,,,,,,
1/29/2018,153.7329,0.0065,,,,,,,
1/26/2018,153.7388,0.0065,,,,,,,
1/25/2018,153.9389,0.0065,,,,,,,
1/24/2018,154.0688,0.0065,,,,,,,
1/23/2018,154.0135,0.0065,,,,,,,
1/22/2018,153.9447,0.0065,,,,,,,
1/19/2018,153.8803,0.0065,,,,,,,
1/18/2018,153.8569,0.0065,,,,,,,
1/17/2018,153.9215,0.0065,,,,,,,
1/16/2018,153.91,0.0065,,,,,,,
1/12/2018,153.781,0.0065,,,,,,,
1/11/2018,153.7661,0.0065,,,,,,,
1/10/2018,153.8203,0.0065,,,,,,,
1/9/2018,153.8052,0.0065,,,,,,,
1/8/2018,153.5567,0.0065,,,,,,,
1/5/2018,153.6506,0.0065,,,,,,,
1/4/2018,153.7699,0.0065,,,,,,,
1/3/2018,153.6377,0.0065,,,,,,,
1/2/2018,153.4697,0.0065,,,,,,,
12/29/2017,152.8548,0.0065,,,,,,,
12/28/2017,152.6243,0.0066,,,,,,,
12/27/2017,152.7775,0.0065,,,,,,,
12/26/2017,152.942,0.0065,,,,,,,
12/22/2017,152.9524,0.0065,,,,,,,
12/21/2017,153.0594,0.0065,,,,,,,
12/20/2017,153.1487,0.0065,,,,,,,
12/19/2017,153.1593,0.0065,,,,,,,
12/18/2017,153.2297,0.0065,,,,,,,
12/15/2017,153.3441,0.0065,,,,,,,
12/14/2017,153.1463,0.0065,,,,,,,
12/13/2017,153.0136,0.0065,,,,,,,
